9.5394554,56.8394265,27.54466001
9.9532571,57.5917267,1.78266995
10.3412404,57.4252227,58.49349085
9.8842389,57.0112218,18.35744022
10.4036132,57.6224732,14.4758012
9.809463,56.6211674,48.0391199
10.173183,57.2952947,93.22766494
10.4058908,57.504679,9.282403207
9.8406737,56.7527685,71.372065
8.678492,56.9588138,33.81290622
8.6756639,56.7596938,53.74914026
8.9557463,57.0101195,4.201483704
9.6105077,57.2753389,7.530740087
9.6948524,56.5974433,44.55877727
9.8283501,56.8825033,20.94692087
9.8774226,57.4347583,23.67801779
9.5042387,57.0003255,31.40506841
10.4492001,57.414633,86.27414883
9.3409542,56.9784441,50.38077895
10.4835866,57.4744038,5.373525596
10.2892721,57.1955969,121.0959664
10.2963072,57.4854709,45.14265611
9.47074,56.6109736,40.12827251
9.9326336,57.0167839,37.77852739
10.5401285,57.4441995,2.494500894
8.7065881,57.0816646,21.96072113
8.5947263,56.7404313,13.85729815
11.1792128,57.3213349,2.329077668
10.0362684,57.5835355,13.24502319
9.5594577,56.8881024,8.953053067
9.9757063,57.5833677,11.82680695
9.5183553,56.8017184,21.21224229
9.8560844,57.1090948,3.460156103
9.2007173,56.6989455,16.13373941
10.408891,57.4065484,53.2247055
9.9623885,57.0542792,-4.104611965
9.6827302,56.6891885,46.90803823
8.3701831,56.9294559,19.96275836
8.6453213,56.9514981,22.56329553
10.0261546,57.127986,61.92853221
10.4925446,57.434518,33.08703615
8.4174381,56.9113681,18.48757427
8.6210225,56.9695321,37.15405576
10.2820295,57.2002357,110.0471121
9.9959631,56.9863954,42.21499378
8.2058549,56.700158,1.672975429
9.907803,57.0238664,16.83222598
10.216642,57.2824188,64.44834849
10.2852415,57.1590703,22.33794365
9.3191417,56.9462471,23.48496054
9.8549761,57.4940759,25.45085003
9.6144958,56.6638924,42.03706659
9.8159589,56.6527414,55.70084653
10.5278994,57.4548888,11.64977974
10.2018504,57.3983948,75.79528517
9.218166,56.6836829,12.70386103
9.6234344,57.2667168,22.41518465
10.5463617,57.7376951,2.367175451
9.9896265,57.2738211,29.62451292
8.3470377,56.921093,15.89829199
10.2170783,57.2422016,81.80206438
8.4987801,56.8126347,10.59998857
10.3547092,57.3792739,54.11593549
8.715261,56.9842249,7.284627227
10.4415146,57.4530098,31.42326082
11.148533,57.3082907,3.678543583
10.0630794,56.6782939,26.72913098
9.9480737,57.0711967,6.826766665
9.7230917,56.9873305,24.42830652
9.7977678,56.6510751,54.54746463
9.9297624,57.2675799,13.84189681
10.2723775,56.8153623,1.817348151
9.508837,56.616906,35.34182815
9.7043849,56.7356704,77.81152569
9.8379028,57.417929,18.60023737
8.7625968,56.8572627,29.11576698
9.6107938,57.2548913,14.95354655
10.1150806,56.7230393,13.12032937
10.5351072,57.4361228,2.973474118
9.9437214,57.1943854,10.75996693
10.1767376,57.2956162,95.64001082
9.231665,56.8521336,9.611729019
10.2513859,57.1758433,49.35326733
8.4725004,56.7926089,3.587066007
10.2840664,57.2020457,99.41962884
10.1278693,57.1898255,22.96977317
9.9687955,57.547483,47.32381168
8.5857913,57.0109293,31.04600299
9.0148137,57.1480423,8.262586089
10.2506018,57.2002214,68.59521099
8.371292,56.9419055,14.63074345
9.9499208,57.4611633,28.86287543
10.9680784,57.2668741,6.070616827
10.0722896,56.672131,35.71311972
8.6924128,57.0486337,6.194626371
10.1873062,57.2895509,84.82971739
9.5830461,56.757849,41.1444228
9.9953545,57.0747096,2.787130811
10.5352215,57.458151,4.395842146
9.8942826,56.8326905,67.10991398
9.9208204,57.0391915,9.899878974
11.1106435,57.2998917,1.747880346
10.5110173,57.3935548,12.73837021
9.871331,57.0011827,6.104505386
10.2837604,56.6709548,-0.082930033
10.5483386,57.7344216,3.649677306
8.6477208,56.9479117,25.60117812
10.410765,57.6135252,8.159041844
9.7837645,57.3799444,20.75725279
10.4714837,57.4242754,102.0378336
10.1473224,56.8293711,34.48711618
10.3847833,57.3509368,59.61921435
9.0001683,57.0250314,2.066527546
10.2628289,57.1345627,12.61039852
10.4547,57.343312,21.14557263
10.2928168,57.1951348,128.9889263
8.4964768,56.6288768,11.64025845
9.8720753,57.3630378,16.07918243
8.9776396,56.7046118,35.97311672
9.2245255,56.827235,11.64015066
8.4398033,56.7351447,42.27009324
9.8049325,57.4595646,24.9960199
8.9385047,57.0067307,6.34381483
9.310609,56.8632573,13.78370769
9.861896,57.0801504,0.488201137
9.9015899,56.6329284,45.30151267
10.0312682,56.7774608,38.85828915
8.6191538,56.9022895,2.814093251
10.2298783,57.4031699,52.56286456
9.9884165,57.4575989,35.4567837
10.5074577,57.4424083,16.60876829
9.8332409,57.4827593,21.74601244
10.3013522,56.9978834,2.437609962
10.9889672,57.2335365,1.054081355
10.0289713,56.7087579,22.26874438
9.0108233,56.6651849,28.87516249
9.6104407,57.2374371,13.58919772
10.1262083,56.8313492,23.40780213
8.911532,56.7099882,13.15422899
10.2311822,57.3919562,74.44151081
9.6164061,57.2534387,25.92187382
10.3744786,57.2109174,14.97778409
9.5898603,57.2589654,8.22537798
10.4504677,57.3361727,21.77764698
10.473245,57.2721695,27.50291899
10.0106222,57.3569874,30.82036617
9.8981879,56.8553841,43.4444243
8.7269893,57.0542685,5.688985718
8.8660097,56.9247561,23.71174641
9.1434681,56.6406664,1.111978848
10.9840205,57.252323,2.773428497
10.9037833,57.2678055,4.226819759
9.2877936,57.0122139,2.689306168
9.8548432,56.6634676,56.92168691
9.1379345,57.1329536,5.557568273
9.1230148,56.6931991,19.24656367
10.5062824,57.428796,15.71053563
10.1700878,57.1397755,13.47819689
9.3367769,57.1482311,30.28884219
10.4786153,57.4138457,89.51064851
9.9813522,56.608274,53.55606815
9.0363002,56.5962401,17.37581853
8.5681456,56.7489625,6.789181808
9.627413,56.7226532,46.01245881
8.9034765,56.9397351,17.06439305
10.2080158,57.3312822,35.81749993
10.119862,57.3713643,50.16287784
10.4288792,57.4481248,29.2415393
10.0298567,57.4017386,26.16055268
9.5767065,57.2327374,12.14974314
8.8076984,56.6351735,26.17600652
9.8359237,56.8662846,51.19019189
10.1169817,57.3493461,56.60482127
9.8236222,56.7643914,95.85569341
9.6164699,56.8966521,36.89904391
10.0128307,57.5109151,32.09820163
9.5269901,57.0846517,2.149148519
9.6584818,57.3195667,6.163048528
10.2555657,57.4553572,43.87067605
9.8017841,56.6557601,59.07846681
9.8029864,57.3946914,11.23301006
9.7862135,57.3854187,19.94365558
9.8239893,57.127648,4.609817331
8.4295825,56.9622268,20.73482108
10.2266227,57.2513832,50.12414267
9.008099,56.646098,27.32454305
10.1892143,56.933815,5.710818885
9.8453485,56.8317835,82.86088849
10.2765392,57.1560176,20.23644576
10.1662157,57.4661862,37.23414895
9.8873968,56.9926404,7.684628299
8.6497611,56.8272566,8.377697441
9.9313586,57.5678748,27.44081668
9.8714575,56.7666582,67.77198304
9.3390831,56.7713754,30.64305943
10.2932547,57.4931838,34.9175435
8.6729349,57.0971229,31.45991139
9.8912996,56.8256661,64.14961516
9.3686587,56.8209674,10.06484211
10.9661086,57.2948903,10.58456168
8.7080139,56.770361,46.08628723
10.2684068,57.3428261,55.35970016
10.4014024,57.1502705,6.469670916
10.1157903,57.3865778,46.93944812
10.5013792,57.446455,19.20504425
9.8393936,56.8314375,80.53515634
10.4653198,57.4211943,107.3835302
9.9028204,57.3884233,15.33859855
10.1465713,56.7398682,17.29627737
9.5167136,56.7924416,20.06899394
10.0446792,57.4451921,24.63135164
9.9539566,57.0691922,5.20900416
9.7565015,56.7153763,67.54952139
9.8226346,56.8784986,40.15210751
10.1648237,57.333219,78.04708384
9.8916672,57.0593278,1.037168261
8.9793892,57.134653,12.32190174
9.8557,57.1098306,3.985231381
9.4062276,56.5955543,28.09423199
9.5578641,57.2351064,6.300920805
8.3866887,56.7683637,43.27049106
9.7069671,56.9323472,68.88536721
10.2235192,57.2519538,56.9232683
8.8754791,56.7571906,16.30495116
9.4140839,56.6410782,33.9147124
9.8665056,56.7696065,72.99338227
10.5426135,57.727809,4.925494135
10.5088537,57.4465811,18.41528666
10.0097733,57.1093002,10.17163433
10.201985,57.268351,91.32788246
10.1649927,57.1647443,27.41172314
8.4892262,57.0406645,7.622032413
10.5423148,57.2494654,1.698930753
9.6394675,56.9710153,28.34354094
9.9919719,57.0279718,44.90178382
9.8426135,56.9520773,60.4836568
10.2708959,56.813789,3.604610203
9.0162691,56.6730047,32.48823873
10.0017208,56.6230046,60.60917835
8.3451606,56.7220261,58.31729395
9.6575232,56.8383497,32.9428419
10.3320727,56.6210924,3.946397658
9.0360717,57.1469721,41.64797181
8.6706637,57.0937932,26.49913561
10.3189907,57.4863587,59.48168145
9.0389707,56.5984998,20.38261616
10.5863893,57.7322322,2.728931853
8.7963905,57.1032,3.102931403
9.4206623,57.1073672,18.77791874
10.3926694,57.5503518,6.816023864
8.3988977,56.7464947,64.87111824
8.9819319,56.6507727,14.81352697
10.499788,57.418978,9.945829306
10.9279205,57.2892715,6.915783645
10.502374,57.3924421,39.71719236
9.8422822,56.7863126,94.21406591
8.3824897,56.9001408,12.73153717
10.0174552,56.9261056,62.76122474
10.240008,56.7426399,1.270336176
9.921563,57.5213919,14.72809725
8.7661287,56.589531,39.66145472
8.3047404,56.5911597,1.141873179
8.7519728,56.8405108,22.66622901
10.5117777,57.4248306,13.88996665
8.306447,56.8200294,9.777479905
9.921526,56.7071937,37.21538521
10.330505,57.0028579,3.884517647
10.009485,57.1109988,9.340054807
9.9879774,56.8986562,14.28266467
8.3546573,56.7183082,60.55516812
11.183598,57.3022368,1.481347773
10.2609425,57.6148052,0.793183898
9.8225602,57.4893737,6.632330289
10.508785,57.4491304,14.35445609
10.250003,56.6772406,10.67153356
9.2932538,56.925406,12.99421461
8.421209,56.7499066,40.16457637
8.6317898,57.1158007,47.85591837
10.2878179,57.1963518,116.6577832
10.1093987,56.7203739,27.79880534
10.0549884,56.7249577,19.72197355
10.0153575,56.6254477,73.75798064
9.9269155,57.0070804,9.486198588
8.9844546,57.1431347,15.60431882
10.2122037,57.2468242,87.33601231
10.1352196,56.7211025,2.817142
10.1826741,56.8084543,3.379557022
10.0013243,57.4649513,31.27406583
9.7538851,56.889169,61.13922746
9.8214442,56.8151981,75.10117687
9.8780555,56.809924,61.9817343
9.6235968,56.5923709,25.31370614
9.3443118,56.9631429,14.35930118
9.9292127,57.3508271,17.45489842
10.229958,57.5049524,26.44654784
9.9833621,57.0134975,12.99043443
9.2110812,56.9384955,5.217920929
9.9815508,56.766967,28.9650054
9.9377879,56.9912179,12.79487014
9.2277644,56.7627154,5.447998462
