-0.784439,-0.702375,-0.398679,1.843841,-0.3973,-0.6643,0.995937,2.358492,-0.107012,-0.119718,-0.126805,-0.64004,0.598375,-0.165235,-0.400634,-0.11851,-0.949428,-0.168524,2.360793,-0.083483,-0.105354,-0.557505,-0.11851,0.451035,-0.592075,6.325794,-0.875399,-0.703174
0.348337,0.829324,-0.398679,-0.214232,0.837148,0.819317,1.496246,-0.72553,1.164351,6.969688,13.650956,0.447316,1.473646,0.557029,0.875111,7.461455,0.024487,0.76987,0.926881,-0.514,3.184873,0.711418,7.461455,-0.966776,0.581039,0.92132,1.201105,1.240885
0.348337,-0.089695,-0.398679,0.08392,-0.267358,-0.150341,-0.290571,-0.595949,0.961305,-0.119718,-0.126805,0.447316,0.015239,0.252646,-0.344302,-0.11851,0.928837,0.249113,-0.456631,0.058142,-0.105354,-0.350249,-0.11851,0.140028,-0.316963,-0.350321,0.027429,-0.001152
-0.406847,-1.008714,-0.398679,1.17093,-0.429786,-0.954798,-2.005916,0.589715,1.602822,6.969688,9.058369,-0.64004,-1.657438,-1.465309,-0.423829,45.361284,-0.949428,-0.168524,-0.965804,-1.735766,29.506688,-1.041101,45.361284,-0.019399,-1.234002,-0.350321,-0.965682,-0.757175
-0.406847,-1.008714,-0.398679,-0.847803,-0.423288,-0.954798,-1.255453,0.589715,-1.816846,-0.119718,-0.126805,-0.484703,-1.227759,-0.652763,-0.423829,-0.11851,-0.010295,-0.655767,-0.965804,-1.735766,-0.105354,-0.892302,-0.11851,1.428091,-0.913039,-0.350321,-0.875399,-0.757175
-0.406847,-0.396035,-0.398679,-0.04031,-0.390803,-0.456801,-0.504989,0.23596,-0.107012,-0.119718,-0.126805,-0.64004,-0.583241,-0.815272,-0.392902,-0.11851,-0.949428,-0.818182,-0.015348,0.467279,-0.105354,-0.445906,-0.11851,0.342474,-0.485087,-0.350321,-0.694834,-0.703174
-0.784439,-0.396035,0.5151,1.17093,-0.338826,-0.373801,1.7464,1.297226,0.474534,-0.119718,-0.126805,0.291979,1.439828,4.710043,-0.323316,-0.11851,2.807102,4.703907,1.46578,-0.083483,-0.105354,-0.222707,-0.11851,-0.184408,-0.271111,4.100422,-0.694834,0.214854
-0.784439,1.135664,2.342659,-0.281141,0.798165,1.480802,2.346771,-0.452933,0.254422,-0.119718,-0.126805,1.690007,1.718761,2.467415,1.510664,-0.11851,1.86797,2.462589,1.318346,-0.196534,-0.105354,1.607518,-0.11851,-1.731514,1.77799,1.84326,0.569126,1.618896
1.481113,-0.702375,-0.398679,-0.537229,-0.377809,-0.857965,-1.10536,-0.77477,-0.685897,-0.119718,-0.126805,0.291979,-1.055888,-0.295242,-0.420736,-0.11851,0.553184,-0.298456,-0.965804,-1.074853,-0.105354,-0.832782,-0.11851,1.235093,-0.848846,-0.350321,0.117712,-0.163157
-0.784439,-0.702375,-0.398679,3.189663,-0.416791,-0.6643,-0.504989,2.358492,-0.107012,-0.119718,-0.126805,-0.64004,-0.368402,-0.815272,-0.408365,-0.11851,-0.949428,-0.818182,-0.965804,1.568801,-0.105354,-0.594704,-0.11851,0.463098,-0.592075,-0.350321,-0.965682,-0.811177
-0.029255,1.442003,-0.398679,-0.181301,2.812264,1.441814,1.847814,-0.828494,0.872077,-0.119718,-0.126805,4.796736,1.186279,2.575462,3.207186,-0.11851,2.604047,2.570572,0.961281,-0.676115,-0.105354,1.436198,-0.11851,-1.355501,1.419896,-0.350321,2.103933,3.886964
-0.406847,-0.702375,-0.398679,0.632601,-0.377809,-0.567467,-0.290571,0.08435,0.649111,-0.119718,-0.126805,-0.64004,0.245424,-0.722409,-0.39732,-0.11851,-0.949428,-0.725373,-0.965804,1.09672,-0.105354,-0.573447,-0.11851,0.270099,-0.500371,-0.350321,-0.604551,-0.379164
1.481113,-0.396035,-0.398679,-0.578639,-0.358318,-0.6643,-0.974029,-0.781087,-0.395154,-0.119718,-0.126805,-0.64004,-0.986065,-1.018408,-0.412231,-0.11851,-0.949428,-1.021199,-0.609383,-0.909625,-0.105354,-0.724903,-0.11851,1.020985,-0.752557,-0.350321,0.207994,-0.433165
-0.784439,1.442003,3.256438,-0.407353,-0.007475,1.593665,0.995937,-0.214275,-0.107012,-0.119718,-0.126805,-0.64004,0.562568,-0.165235,0.322289,-0.11851,-0.949428,-0.168524,1.238727,1.163241,-0.105354,1.897675,-0.11851,-1.766017,1.90269,1.23923,-0.153137,-0.271161
0.348337,-0.089695,-0.398679,-0.55417,-0.338826,-0.315701,-0.504989,-0.53587,-0.107012,-0.119718,-0.126805,0.447316,-0.583241,0.647311,-0.381304,-0.11851,1.241881,0.643548,-0.252962,0.467279,-0.105354,-0.408706,-0.11851,0.321795,-0.431593,-0.350321,-0.153137,-0.001152
-0.784439,-0.089695,0.5151,0.767183,-0.299844,-0.124803,1.639191,0.842397,0.362773,-0.119718,-0.126805,-0.484703,1.012707,0.39194,-0.271402,-0.11851,-0.412781,0.388325,1.485016,0.152558,-0.105354,0.064262,-0.11851,-0.575367,0.004001,3.464602,-0.604551,-0.433165
0.348337,1.442003,-0.398679,-0.52737,1.226973,1.598411,0.840669,-0.813108,0.724535,-0.119718,-0.126805,2.466689,0.416872,1.650386,0.937499,-0.11851,1.641283,1.646036,0.410719,-0.625858,-0.105354,1.231929,-0.11851,-1.110222,1.350814,0.702072,1.381671,2.104911
-0.406847,1.748343,-0.398679,-0.501735,0.16145,1.877562,0.714513,-0.515771,0.1966,-0.119718,-0.126805,-0.64004,0.302971,-0.287117,0.443098,-0.11851,-0.949428,-0.290335,0.733137,0.639392,-0.105354,1.841876,-0.11851,-1.448515,1.855275,0.364977,0.207994,-0.109156
-0.029255,-0.396035,-0.398679,0.049411,-0.28685,-0.462214,1.405281,-0.021317,0.462932,-0.119718,-0.126805,-0.329367,0.471424,0.366614,-0.255135,-0.11851,-0.266422,0.363014,1.957569,-0.954687,-0.105354,-0.445906,-0.11851,0.391521,-0.533718,-0.350321,-0.24342,-0.163157
