-0.6069348594512709,-0.7174653271724605,0.39260063657265354,0.5977819215962559
-0.9958188708971554,-0.9483978836353942,-0.18548496526669767,-0.5432433645585734
-0.9917515233125737,-0.8863741376894438,0.45215464297110897,-0.36308640987230556
-0.7829457667059417,0.04718797542781572,-0.14962717134277548,0.8150538335506525
-0.9744891365090053,-0.9449740331693505,0.27546720996260765,0.27398417463189073
-0.8669530382090558,-0.9117540078906329,-0.6354935892715416,0.2775769437916429
-0.9890025248274701,-0.9400274754078246,0.8462223749560207,0.6843318683086752
-0.7221814509341862,-0.3271515233854393,-0.2195349583118551,0.15740845117728974
-0.3166806934859452,-0.2108531593840326,-0.15948020324504764,0.7909517668790205
-0.8672950008416092,-0.8338454148993812,0.26827475719417104,-0.15006777681015937
-0.856879178589463,-0.17178813165599782,-0.05893493703821895,-0.14474309102288696
-0.7373896650395557,-0.7916405113664777,-0.1476095142246986,0.24424173568742913
-0.8454738259552264,-0.6273792197469086,-0.19337257501002303,0.7564820604673372
-0.7823531392021545,-0.3959305640310331,0.3392940098349657,0.08421782427153501
-0.6680154182797509,-0.24068265886299967,-0.12647962231113508,0.3701435170183982
-0.8558896482073726,-0.5955524820882976,0.524504119721479,-0.020227485379224586
-0.9665241541827975,-0.949573129230899,0.7345033178690363,-0.33060270641281864
-0.9995172459181956,-0.8418438782759551,0.6839843884238692,-0.789092245002033
-0.7938123548224205,-0.17945100467177444,0.2209257959203712,0.30177422114024144
-0.5614546372664535,-0.2638142774466611,0.32146342980109166,0.5734905806872803
-0.78950338326881,-0.3579286920006661,0.43943732868586216,0.5759786765709018
-0.9863996162262245,-0.8970484926271121,0.4756300023728288,-0.1809445993504314
-0.8446187510520115,-0.7758793130651451,0.3082934125367176,0.290777961508893
-0.1600262582056894,-0.631030293419186,0.5682178420350692,0.7368847206444751
-0.7949321663019694,-0.6343570196870858,-0.09792529680813622,0.3534139686704336
-0.8572428884026259,-0.95210704704806,-0.3034974839834066,-0.04001387001611234
-0.6867397407843797,-0.2114441788453557,0.23084742711734063,0.9100786776296905
0.03682679683554957,-0.6528450255364394,0.24619285369465804,0.47572412795824004
-0.8314492509678506,-0.5467560132298552,0.7005136764934503,0.8952074581574598
-0.8676943275542838,-0.8341185066504754,-0.11443808962746582,-0.324805408590483
-0.8452556808618078,-0.6539357281756664,-0.15445595948190516,0.09751405266575164
-0.8493248274701228,-0.6490431060349815,0.5535785692661415,0.4066917986910874
-0.8866015822252146,-0.7789940535595898,0.6265824885245097,-0.5449132221785769
-0.8906204342703249,-0.8096299209702702,0.7705974127985469,-0.7628154746991563
-0.6582797508836896,-0.49760968802361805,0.45365492525589746,0.7336716470759994
-0.27368456488806603,0.28952973121532044,-0.21033375062389026,0.8660638140729569
-0.8797980138023902,-0.9229942469792002,0.2727845062470853,-0.3361479827203404
-0.8543363070190204,-0.7492144850351138,-0.3141700418108774,0.08487971054394139
-0.5829728328564214,-0.14494429945578424,0.21480566533297352,0.21884801573550328
-0.7336743309207204,-0.441782125573572,0.18945141837878543,0.26610807212523113
-0.9906951422319474,-0.9039151877018877,-0.22810397898819312,-0.4546457000214178
0.05477192391853225,0.46562635738106506,-0.10820026673866967,0.7398786949442684
-0.9988688820063962,-0.7305223736717894,0.2567572759927015,-0.7194303781503105
-0.6072982999495035,-0.5433967129583113,-0.36256304769385594,0.830555967147361
-0.9707436525837401,-0.9354508652591149,0.3401186414328614,-0.5882983187274227
