430726.0,351163.0
416063.0,540796.0
904820.0,466502.0
518827.0,888976.0
686892.0,676668.0
587908.0,394738.0
800204.0,712241.0
767386.0,660737.0
169874.0,897622.0
145698.0,732772.0
782346.0,285639.0
339591.0,755435.0
324706.0,110430.0
642482.0,215093.0
811961.0,154362.0
274458.0,594762.0
862067.0,266978.0
488462.0,499238.0
226383.0,790598.0
673211.0,590017.0
324067.0,602281.0
788890.0,946125.0
915902.0,480964.0
528602.0,213646.0
806533.0,353443.0
145314.0,568522.0
385176.0,816416.0
233342.0,300826.0
609810.0,138198.0
494904.0,765653.0
220790.0,234614.0
930310.0,127577.0
294375.0,664052.0
514836.0,426069.0
152577.0,145757.0
832965.0,289169.0
256501.0,446983.0
775533.0,703960.0
619302.0,270381.0
506381.0,615105.0
577431.0,590109.0
866968.0,817838.0
841174.0,884097.0
666595.0,772964.0
310642.0,777934.0
863844.0,662601.0
237862.0,492239.0
732274.0,315079.0
697133.0,439845.0
604899.0,681121.0
290807.0,357915.0
449962.0,470721.0
371543.0,769587.0
841388.0,393350.0
568957.0,298355.0
179042.0,332112.0
639985.0,329188.0
494264.0,443426.0
319217.0,233133.0
734566.0,921994.0
803941.0,604021.0
272202.0,735207.0
356471.0,78912.0
534948.0,472500.0
598949.0,191053.0
704262.0,297229.0
464159.0,751391.0
805040.0,312664.0
210957.0,882604.0
401685.0,628237.0
461746.0,417049.0
433221.0,596581.0
846332.0,931321.0
904462.0,213043.0
909576.0,639083.0
176406.0,861184.0
413061.0,573261.0
391348.0,283968.0
587541.0,916180.0
633721.0,180041.0
770268.0,613700.0
565233.0,820315.0
780850.0,246137.0
647058.0,573562.0
350830.0,198559.0
502257.0,396531.0
310580.0,136547.0
538240.0,862955.0
522435.0,294924.0
899408.0,409814.0
781322.0,323972.0
552192.0,893317.0
851467.0,242944.0
293063.0,515416.0
196349.0,924438.0
380897.0,840038.0
852247.0,519852.0
351401.0,768508.0
696360.0,209170.0
737627.0,737963.0
495874.0,411962.0
135666.0,866387.0
810485.0,678561.0
521592.0,314235.0
426827.0,506349.0
896899.0,158284.0
774821.0,791670.0
522789.0,446864.0
598180.0,326920.0
349117.0,815466.0
589494.0,492919.0
534793.0,585586.0
874924.0,417784.0
146782.0,452030.0
245243.0,530925.0
326663.0,334231.0
834991.0,189394.0
401694.0,529211.0
614583.0,519840.0
485908.0,583177.0
636284.0,299947.0
442918.0,848136.0
714463.0,115130.0
610071.0,172493.0
281245.0,625964.0
604390.0,155951.0
145354.0,889495.0
315755.0,347865.0
505533.0,796825.0
461055.0,317309.0
883631.0,917993.0
318392.0,555632.0
527222.0,533487.0
305473.0,420443.0
358676.0,601848.0
687094.0,308160.0
802800.0,647224.0
360984.0,297993.0
819064.0,633791.0
694512.0,410657.0
484035.0,495091.0
313089.0,748762.0
546924.0,926056.0
182196.0,881613.0
830512.0,542370.0
650429.0,703642.0
695023.0,177048.0
286285.0,282063.0
643618.0,233593.0
514535.0,722499.0
477941.0,147546.0
582862.0,317829.0
321887.0,204823.0
852388.0,635427.0
732713.0,235384.0
784085.0,521496.0
637475.0,457673.0
876711.0,98956.0
480414.0,872617.0
870051.0,149625.0
625354.0,157439.0
558393.0,606819.0
597220.0,285122.0
391356.0,556432.0
375445.0,524389.0
179949.0,619604.0
422146.0,901833.0
517955.0,375476.0
794571.0,321341.0
729546.0,344012.0
282009.0,875173.0
880266.0,618478.0
427613.0,314705.0
860441.0,301190.0
254339.0,471305.0
948180.0,480100.0
804087.0,891939.0
420418.0,796439.0
878604.0,258883.0
300204.0,457599.0
330111.0,614762.0
645846.0,224600.0
155552.0,871019.0
502241.0,748136.0
538409.0,282966.0
882953.0,473325.0
329675.0,780362.0
658256.0,728816.0
387600.0,502894.0
855163.0,390760.0
351418.0,797227.0
358977.0,772975.0
587620.0,340582.0
514237.0,457120.0
580402.0,733748.0
828068.0,711368.0
188473.0,869668.0
367922.0,185943.0
777781.0,277812.0
846938.0,642458.0
636487.0,473503.0
606398.0,775148.0
875594.0,278782.0
391799.0,292896.0
181964.0,838473.0
365512.0,657585.0
749809.0,170062.0
833526.0,692502.0
278368.0,802971.0
920029.0,428270.0
415579.0,836341.0
230500.0,867279.0
559165.0,857738.0
386276.0,675765.0
309450.0,3264.0
549446.0,335619.0
799976.0,982867.0
474808.0,826210.0
722525.0,268923.0
580088.0,246988.0
507971.0,355347.0
693908.0,302192.0
917768.0,107614.0
779654.0,542048.0
893633.0,865522.0
233531.0,454999.0
916879.0,592281.0
589684.0,875675.0
732393.0,673149.0
566234.0,364252.0
834275.0,152238.0
284033.0,763532.0
434634.0,493631.0
770015.0,1000000.0
896327.0,653112.0
469578.0,779034.0
817054.0,738063.0
670027.0,494191.0
339263.0,686430.0
722113.0,289317.0
194403.0,877732.0
355659.0,833248.0
630503.0,743388.0
445040.0,309556.0
852231.0,669083.0
837914.0,919721.0
602900.0,300113.0
486293.0,837101.0
254822.0,596348.0
373486.0,202875.0
689432.0,696790.0
856234.0,203585.0
647338.0,127857.0
845433.0,498067.0
917045.0,259018.0
488765.0,307643.0
371418.0,762736.0
205824.0,775054.0
377660.0,122171.0
336803.0,243903.0
458062.0,634852.0
831503.0,346663.0
694524.0,401594.0
254757.0,666823.0
834003.0,610253.0
442962.0,809873.0
377180.0,641657.0
545520.0,500002.0
502390.0,552552.0
640070.0,277353.0
819888.0,273141.0
343153.0,324774.0
887212.0,693207.0
923808.0,913341.0
622352.0,332010.0
691640.0,235738.0
521948.0,807414.0
573286.0,449812.0
287233.0,589108.0
283113.0,193299.0
280251.0,785303.0
755453.0,359197.0
684010.0,576593.0
914442.0,387450.0
328538.0,833920.0
889064.0,423657.0
352290.0,122888.0
488288.0,494022.0
678847.0,577305.0
896344.0,124843.0
830601.0,902424.0
775920.0,382013.0
532269.0,771610.0
858635.0,695351.0
831567.0,670863.0
484140.0,229493.0
813507.0,262630.0
695057.0,275986.0
205342.0,873474.0
765662.0,868256.0
335550.0,810689.0
659819.0,574295.0
506107.0,181224.0
653251.0,507050.0
664374.0,203620.0
367384.0,157835.0
294010.0,767984.0
521961.0,911941.0
391454.0,138363.0
690254.0,333201.0
933610.0,474312.0
656256.0,311695.0
924055.0,876673.0
877246.0,506933.0
772607.0,630569.0
687629.0,656070.0
791629.0,336178.0
589544.0,280558.0
638463.0,701197.0
746956.0,635144.0
446941.0,764959.0
608813.0,268770.0
269905.0,182018.0
