-0.029255,-0.396035,-0.398679,-0.06274,-0.345323,-0.51905,0.095381,-0.235714,0.188112,-0.119718,-0.126805,-0.484703,-0.110595,-0.360246,-0.372799,-0.11851,-0.573775,-0.363421,0.840063,0.246974,-0.105354,-0.490545,-0.11851,0.359016,-0.527882,-0.350321,-0.333702,-0.433165
-0.029255,-0.396035,-0.398679,-0.05473,-0.35182,-0.552569,0.495628,0.000123,0.675644,6.969688,4.465782,-0.018694,0.204503,0.91816,-0.392902,7.461455,0.720141,1.130791,2.114379,-0.634244,9.765327,-0.594704,7.461455,0.109267,-0.699063,5.584003,-0.423985,-0.055154
0.348337,-1.008714,-0.398679,-0.713221,-0.416791,-0.954798,-1.57708,-0.421015,0.1575,6.969688,9.058369,-0.484703,-1.411907,-1.000997,-0.423829,19.37283,-0.412781,-0.446949,-0.965804,-1.735766,12.585521,-0.956073,19.37283,0.807738,-1.050595,-0.350321,-0.604551,-0.59517
-0.784439,-0.702375,-0.398679,3.189663,-0.416791,-0.6643,-0.504989,2.358492,-0.107012,-0.119718,-0.126805,-0.64004,-0.368402,-0.815272,-0.408365,-0.11851,-0.949428,-0.818182,-0.965804,1.568801,-0.105354,-0.594704,-0.11851,0.463098,-0.592075,-0.350321,-0.965682,-0.811177
-0.406847,1.748343,-0.398679,-0.180955,3.663383,1.850284,1.469914,-0.862041,0.650079,-0.119718,-0.126805,2.932699,0.96869,1.22037,3.121399,-0.11851,1.324261,1.216272,1.178976,-0.845243,-0.105354,2.291209,-0.11851,-1.657169,2.027763,-0.350321,2.194216,2.590925
-0.029255,-1.008714,-0.398679,-0.847803,-0.416791,-0.954798,-1.255453,-0.117796,-1.816846,-0.119718,-0.126805,-0.484703,-1.227759,-0.815272,-0.423829,-0.11851,-0.32334,-0.818182,-0.965804,-1.735766,-0.105354,-0.892302,-0.11851,1.428091,-0.913039,-0.350321,-0.694834,-0.703174
-0.784439,0.522984,1.42888,0.08392,0.154953,0.49131,1.960819,-0.187769,0.970466,-0.119718,-0.126805,1.845344,1.944189,2.759932,0.832034,-0.11851,3.343749,2.754935,1.176117,-0.364916,-0.105354,0.701971,-0.11851,-1.205799,0.684727,-0.350321,0.027429,0.970877
-0.784439,-0.702375,-0.398679,3.189663,-0.416791,-0.6643,-0.504989,2.358492,-0.107012,-0.119718,-0.126805,-0.329367,-0.368402,0.484802,-0.408365,-0.11851,1.554925,0.481133,-0.965804,1.568801,-0.105354,-0.594704,-0.11851,0.463098,-0.592075,-0.350321,-0.965682,-0.703174
4.50185,-0.702375,-0.398679,-0.733103,-0.28685,-0.803234,-0.990583,-0.999347,-0.422708,-0.119718,-0.126805,-0.64004,-0.924457,-1.025578,-0.418371,-0.11851,-0.949428,-1.028365,-0.965804,-0.569448,-0.105354,-0.787267,-0.11851,1.087505,-0.799757,-0.350321,1.833085,0.106851
-0.029255,-0.396035,-0.398679,-0.085171,-0.338826,-0.490001,-0.232094,-0.407232,0.362773,-0.119718,-0.126805,-0.17403,0.061276,-0.165235,-0.39009,-0.11851,0.07508,-0.168524,-0.447373,1.268386,-0.105354,-0.445906,-0.11851,0.099032,-0.417003,-0.350321,-0.24342,-0.325162
-0.784439,-0.089695,0.5151,0.767183,-0.299844,-0.124803,1.639191,0.842397,0.362773,-0.119718,-0.126805,-0.484703,1.012707,0.39194,-0.271402,-0.11851,-0.412781,0.388325,1.485016,0.152558,-0.105354,0.064262,-0.11851,-0.575367,0.004001,3.464602,-0.604551,-0.433165
4.124258,-0.396035,-0.398679,-0.600263,-0.08544,-0.567467,-0.304866,-1.007544,0.271804,-0.119718,-0.126805,-0.64004,-0.153563,-0.7286,-0.392902,-0.11851,-0.949428,-0.731561,-0.606743,1.370527,-0.105354,-0.545105,-0.11851,0.358557,-0.54072,-0.350321,2.826196,0.808872
0.348337,0.522984,-0.398679,0.053897,0.817656,0.919143,0.649569,-0.78721,1.865808,-0.119718,-0.126805,0.602652,1.600564,0.584808,0.525397,-0.11851,0.206428,0.581081,0.376672,-0.810398,-0.105354,0.429718,-0.11851,-0.819022,0.704776,-0.350321,1.110823,1.024878
-0.029255,-0.089695,0.5151,-0.224371,-0.124422,-0.010678,0.245474,-0.658834,0.742199,-0.119718,-0.126805,1.379334,0.532729,1.459858,-0.289811,-0.11851,1.763622,1.45562,0.11666,0.808226,-0.105354,0.025291,-0.11851,-0.669142,0.088063,-0.350321,0.38856,0.862873
-0.029255,-0.702375,-0.398679,-0.271022,-0.390803,-0.705799,-0.692605,-0.231503,-0.141558,-0.119718,-0.126805,-0.64004,-0.583241,-0.896526,-0.412231,-0.11851,-0.949428,-0.899389,-0.965804,0.742659,-0.105354,-0.669104,-0.11851,0.704346,-0.672316,-0.350321,-0.514268,-0.649172
-0.784439,2.054683,4.170218,-0.528171,0.447322,2.531183,0.731068,-0.554788,-0.080502,-0.119718,-0.126805,0.602652,0.415129,0.637752,1.060674,-0.11851,0.818351,0.633994,0.879199,0.907888,-0.105354,2.705127,-0.11851,-2.007379,2.938528,-0.350321,0.298277,0.376859
1.481113,1.135664,-0.398679,-0.745404,-0.104931,0.583135,-0.264841,-0.860682,-0.149765,-0.119718,-0.126805,-0.64004,-0.454338,-0.711266,-0.256822,-0.11851,-0.949428,-0.714236,0.060689,0.775705,-0.105354,0.125482,-0.11851,-0.136691,0.07553,-0.350321,1.02054,0.052849
11.298508,12.776573,-0.398679,-0.740198,75.644678,12.094039,0.763035,-1.135496,0.92136,-0.119718,-0.126805,33.533978,0.4109,1.616763,44.838725,-0.11851,2.612799,1.612434,0.576928,-0.692874,-0.105354,9.041941,-0.11851,-1.460756,8.764846,0.247758,19.709081,23.057539
1.103521,0.522984,-0.398679,-0.274058,-0.046457,0.570319,-0.290571,-0.800039,1.057845,-0.119718,-0.126805,1.223998,-0.066604,0.76339,-0.191875,-0.11851,1.197161,0.759558,-0.445316,-0.634244,-0.105354,0.000491,-0.11851,-0.030242,0.049853,-0.350321,0.659409,0.75487
-0.406847,2.973702,-0.398679,-0.64593,1.226973,3.06225,0.649569,-0.78721,-0.083427,-0.119718,-0.126805,0.602652,0.193485,0.284791,1.681596,-0.11851,0.206428,0.281239,0.752329,0.591626,-0.105354,3.03942,-0.11851,-1.812783,3.093399,-0.350321,1.110823,0.808872
-0.406847,-0.089695,-0.398679,-0.05473,-0.332329,-0.301177,0.495628,0.000123,-0.107012,-0.119718,-0.126805,0.447316,0.156761,1.351518,-0.361975,-0.11851,1.972318,1.347343,1.46314,0.834453,-0.105354,-0.197908,-0.11851,-0.159553,-0.235448,2.616841,-0.423985,-0.055154
-0.029255,0.216644,-0.398679,-0.578639,-0.312838,0.008434,-0.232094,-0.407232,-0.161307,-0.119718,-0.126805,-0.64004,-0.407464,-0.697083,-0.335265,-0.11851,-0.949428,-0.700062,0.071057,0.967971,-0.105354,-0.080672,-0.11851,-0.143014,-0.125218,-0.350321,-0.24342,-0.487167
-0.784439,1.748343,3.256438,-0.511348,0.070491,1.525612,1.342305,-0.226644,-0.331059,-0.119718,-0.126805,-0.64004,0.490955,-0.015226,0.368382,-0.11851,-0.949428,-0.018603,1.666229,0.829317,-0.105354,2.060782,-0.11851,-1.729483,1.827499,2.584235,-0.062854,-0.163157
-0.029255,1.748343,-0.398679,-0.346419,0.349866,1.508437,0.995937,-0.58947,0.785131,6.969688,4.465782,0.136643,0.63795,0.553227,0.411204,3.472,0.039133,0.652096,0.908667,-0.036275,4.570232,1.551131,3.472,-1.458943,1.347223,2.460675,0.478843,0.592865
13.564061,3.280042,-0.398679,-0.678402,22.160607,3.543,0.507064,-1.124692,1.68557,-0.119718,-0.126805,23.592445,0.480532,1.517432,8.773199,-0.11851,2.39925,1.513161,-0.064178,-0.712404,-0.105354,1.416205,-0.11851,-0.554941,1.588154,-0.010455,14.562961,17.225364
1.103521,2.054683,-0.398679,-0.537608,2.292496,2.103735,0.995937,-0.920217,0.601224,-0.119718,4.465782,0.913325,0.433664,0.531233,2.486637,1.505768,-0.055016,0.573942,0.691675,-0.428177,-0.105354,1.584135,1.505768,-1.132306,1.598995,0.240084,2.555347,2.212914
6.389811,-0.396035,-0.398679,-0.672726,0.031508,-0.591675,-0.362044,-1.059514,0.185851,-0.119718,-0.126805,-0.64004,-0.214945,-0.753364,-0.39732,-0.11851,-0.949428,-0.756309,-0.709332,1.427177,-0.105354,-0.559276,-0.11851,0.388426,-0.555393,-0.350321,4.451286,1.456891
-0.406847,-0.702375,-0.398679,0.498019,-0.410294,-0.736924,-0.805175,0.412837,-0.204799,-0.119718,-0.126805,-0.64004,-0.712145,-0.945279,-0.414551,-0.11851,-0.949428,-0.948113,-0.965804,0.246974,-0.105354,-0.713743,-0.11851,0.849095,-0.72046,-0.350321,-0.785116,-0.757175
-0.784439,2.361023,4.170218,-0.544594,1.356915,3.04587,1.934016,-0.621513,-0.091831,-0.119718,-0.126805,2.777362,1.06386,2.597423,2.259102,-0.11851,2.494058,2.59252,1.592932,0.332854,-0.105354,3.199665,-0.11851,-2.115105,3.507193,1.55714,0.930257,2.212914
-0.784439,0.216644,1.42888,0.705068,0.154953,0.223157,2.604073,-0.071147,0.65095,-0.119718,-0.126805,-0.17403,1.983869,1.088408,0.232269,-0.11851,-0.144457,1.084387,1.78929,-0.619113,-0.105354,0.383116,-0.11851,-0.996887,0.388452,0.681265,0.027429,0.322857
1.858705,-0.702375,-0.398679,-0.578639,-0.371312,-0.867648,-1.123018,-0.827908,-0.742148,-0.119718,-0.126805,0.602652,-1.076108,-0.165235,-0.4211,-0.11851,0.818351,-0.168524,-0.965804,-1.152607,-0.105354,-0.839785,-0.11851,1.257798,-0.856398,-0.350321,0.298277,-0.001152
0.348337,-0.396035,-0.398679,0.19215,-0.306341,-0.344751,-0.389534,-0.566793,1.101706,-0.119718,-0.126805,-0.17403,0.135644,-0.315243,-0.37387,-0.11851,-0.082536,-0.318445,-0.6368,0.018196,-0.105354,-0.480244,-0.11851,0.328556,-0.453813,-0.350321,-0.062854,-0.271161
-0.029255,-0.702375,-0.398679,1.525872,-0.117925,-0.332301,0.695752,-0.471551,3.265917,-0.119718,-0.126805,0.136643,3.966577,0.61481,-0.315584,-0.11851,0.302749,0.611065,0.048016,-0.450657,-0.105354,-0.564945,-0.11851,0.047299,-0.363834,2.744005,0.117712,0.214854
-0.029255,-1.008714,-0.398679,-0.511348,-0.423288,-0.954798,-1.705731,-0.117796,0.601224,6.969688,4.465782,-0.329367,-1.485566,-0.555257,-0.423829,13.525428,0.553184,-0.168524,-0.965804,-1.735766,17.661871,-0.981581,13.525428,0.559597,-1.105617,-0.350321,-0.785116,-0.649172
1.103521,1.442003,-0.398679,-0.432886,0.278398,1.136791,0.620705,-0.756094,0.893333,14.059093,13.650956,0.447316,0.119462,0.241038,0.171519,8.408951,0.146227,0.481133,1.162822,-0.537407,7.297657,0.707285,8.408951,-0.831894,0.519836,1.55714,0.930257,0.862873
-0.784439,-1.008714,-0.398679,-0.847803,-0.429786,-0.954798,-1.255453,4.12727,-1.816846,-0.119718,-0.126805,-0.484703,-1.227759,0.809821,-0.423829,-0.11851,0.928837,0.805962,-0.965804,-1.735766,-0.105354,-0.892302,-0.11851,1.428091,-0.913039,-0.350321,-1.055965,-0.757175
-0.029255,3.892721,-0.398679,-0.607108,3.903776,2.717746,2.643296,-0.816679,0.806839,-0.119718,-0.126805,3.864717,1.471356,2.878841,9.771948,-0.11851,1.70763,2.873774,0.901582,-0.655353,-0.105354,3.430121,-0.11851,-1.682886,2.75978,0.831375,2.465065,4.75099
-0.784439,0.522984,1.42888,-0.00201,1.356915,0.731356,2.309248,-0.583061,1.376487,-0.119718,-0.126805,3.243372,2.717866,2.759932,1.49752,-0.11851,2.963624,2.754935,0.570047,-0.863909,-0.105354,0.744485,-0.11851,-1.388135,0.949948,-0.350321,0.930257,2.320917
-0.784439,6.037099,9.652894,-0.574848,16.170287,6.096267,1.7464,-1.004676,0.76818,-0.119718,-0.126805,-0.64004,1.485055,0.159784,48.566069,-0.11851,-0.949428,0.156305,1.05313,-0.589917,-0.105354,6.925834,-0.11851,-2.420744,6.877494,-0.350321,5.263832,3.616956
-0.029255,-0.089695,-0.398679,0.008629,-0.228376,-0.137771,0.649569,-0.362703,0.871577,-0.119718,-0.126805,0.602652,0.606638,0.884825,-0.273951,-0.11851,1.362283,0.880923,0.690183,0.07993,-0.105354,-0.205538,-0.11851,-0.101602,-0.225259,0.823502,-0.062854,0.160852
-0.784439,0.829324,2.342659,0.008629,0.070491,1.033999,0.649569,-0.362703,0.445051,-0.119718,-0.126805,0.136643,0.424851,0.584808,0.211367,-0.11851,0.495391,0.581081,0.606105,0.320922,-0.105354,1.202327,-0.11851,-1.522147,1.28433,-0.350321,-0.062854,0.052849
-0.406847,0.216644,0.5151,-0.333944,-0.234873,0.029148,0.620705,-0.294674,0.291637,-0.119718,-0.126805,-0.64004,0.455148,-0.327744,-0.288523,-0.11851,-0.949428,-0.330938,0.763499,0.852811,-0.105354,0.186489,-0.11851,-0.701381,0.130094,1.23923,-0.153137,-0.325162
0.348337,0.522984,-0.398679,0.209628,0.278398,0.946646,0.995937,-0.673697,1.524198,-0.119718,-0.126805,1.690007,1.611886,1.518952,0.175033,-0.11851,1.611843,1.514679,0.600443,-0.10164,-0.105354,0.467178,-0.11851,-0.735779,0.625087,1.866793,0.749691,1.294886
-0.784439,0.829324,3.256438,-0.477702,0.447322,0.884313,2.585154,-0.281668,-0.478715,-0.119718,-0.126805,1.379334,1.230255,2.014301,0.793245,-0.11851,1.923213,2.009739,2.002974,-0.341045,-0.105354,1.129611,-0.11851,-1.500461,1.118946,2.118158,0.298277,1.024878
-0.784439,-0.396035,0.5151,0.228854,-0.299844,-0.415301,2.9257,1.347762,-0.735452,-0.119718,-0.126805,-0.329367,1.442386,1.227702,-0.158739,-0.11851,0.123866,1.223599,3.628068,-0.508356,-0.105354,-0.190822,-0.11851,-0.200805,-0.316963,-0.350321,-0.604551,-0.271161
-0.784439,2.361023,4.170218,-0.463283,1.207482,2.861869,1.19171,-0.675695,-0.155186,-0.119718,-0.126805,1.534671,0.589034,1.106577,2.234562,-0.11851,1.337156,1.102545,1.542919,0.331687,-0.105354,2.950588,-0.11851,-2.063122,3.303894,0.810743,0.839974,1.132882
